ccode,year,gender,age,broad_sector,sector21,geo,population
CIV,2023,female,21,Services,Activities of extraterritorial organizations and bodies,rural,19.0
CIV,2023,female,21,Services,Activities of extraterritorial organizations and bodies,urban,73.0
CIV,2023,female,22,Services,Activities of extraterritorial organizations and bodies,rural,18.0
CIV,2023,female,22,Services,Activities of extraterritorial organizations and bodies,urban,71.0
CIV,2023,female,23,Services,Activities of extraterritorial organizations and bodies,rural,17.0
CIV,2023,female,23,Services,Activities of extraterritorial organizations and bodies,urban,69.0
CIV,2023,female,24,Services,Activities of extraterritorial organizations and bodies,rural,17.0
CIV,2023,female,24,Services,Activities of extraterritorial organizations and bodies,urban,66.0
CIV,2024,female,15,Services,Activities of extraterritorial organizations and bodies,rural,19.0
CIV,2024,female,15,Services,Activities of extraterritorial organizations and bodies,urban,73.0
CIV,2024,female,16,Services,Activities of extraterritorial organizations and bodies,rural,18.0
CIV,2024,female,16,Services,Activities of extraterritorial organizations and bodies,urban,72.0
CIV,2024,female,17,Services,Activities of extraterritorial organizations and bodies,rural,18.0
CIV,2024,female,17,Services,Activities of extraterritorial organizations and bodies,urban,70.0
CIV,2024,female,18,Services,Activities of extraterritorial organizations and bodies,rural,17.0
CIV,2024,female,18,Services,Activities of extraterritorial organizations and bodies,urban,68.0
CIV,2024,female,19,Services,Activities of extraterritorial organizations and bodies,rural,17.0
CIV,2024,female,19,Services,Activities of extraterritorial organizations and bodies,urban,66.0
CIV,2024,female,20,Services,Activities of extraterritorial organizations and bodies,rural,16.0
CIV,2024,female,20,Services,Activities of extraterritorial organizations and bodies,urban,65.0
CIV,2024,female,21,Services,Activities of extraterritorial organizations and bodies,rural,16.0
CIV,2024,female,21,Services,Activities of extraterritorial organizations and bodies,urban,62.0
CIV,2024,female,22,Services,Activities of extraterritorial organizations and bodies,rural,15.0
CIV,2024,female,22,Services,Activities of extraterritorial organizations and bodies,urban,61.0
CIV,2024,female,23,Services,Activities of extraterritorial organizations and bodies,rural,15.0
CIV,2024,female,23,Services,Activities of extraterritorial organizations and bodies,urban,58.0
CIV,2024,female,24,Services,Activities of extraterritorial organizations and bodies,rural,14.0
CIV,2024,female,24,Services,Activities of extraterritorial organizations and bodies,urban,57.0
CIV,2025,female,15,Services,Activities of extraterritorial organizations and bodies,rural,19.0
CIV,2025,female,15,Services,Activities of extraterritorial organizations and bodies,urban,76.0
CIV,2025,female,16,Services,Activities of extraterritorial organizations and bodies,rural,18.0
CIV,2025,female,16,Services,Activities of extraterritorial organizations and bodies,urban,75.0
CIV,2025,female,17,Services,Activities of extraterritorial organizations and bodies,rural,18.0
CIV,2025,female,17,Services,Activities of extraterritorial organizations and bodies,urban,72.0
CIV,2025,female,18,Services,Activities of extraterritorial organizations and bodies,rural,17.0
CIV,2025,female,18,Services,Activities of extraterritorial organizations and bodies,urban,71.0
CIV,2025,female,19,Services,Activities of extraterritorial organizations and bodies,rural,17.0
CIV,2025,female,19,Services,Activities of extraterritorial organizations and bodies,urban,69.0
CIV,2025,female,20,Services,Activities of extraterritorial organizations and bodies,rural,16.0
CIV,2025,female,20,Services,Activities of extraterritorial organizations and bodies,urban,67.0
CIV,2025,female,21,Services,Activities of extraterritorial organizations and bodies,rural,16.0
CIV,2025,female,21,Services,Activities of extraterritorial organizations and bodies,urban,65.0
CIV,2025,female,22,Services,Activities of extraterritorial organizations and bodies,rural,15.0
CIV,2025,female,22,Services,Activities of extraterritorial organizations and bodies,urban,64.0
CIV,2025,female,23,Services,Activities of extraterritorial organizations and bodies,rural,15.0
CIV,2025,female,23,Services,Activities of extraterritorial organizations and bodies,urban,61.0
CIV,2025,female,24,Services,Activities of extraterritorial organizations and bodies,rural,14.0
CIV,2025,female,24,Services,Activities of extraterritorial organizations and bodies,urban,59.0
CIV,2015,female,15,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1615.0
CIV,2015,female,15,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,4388.0
CIV,2015,female,16,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1572.0
CIV,2015,female,16,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,4272.0
CIV,2015,female,17,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1522.0
CIV,2015,female,17,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,4136.0
CIV,2015,female,18,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1461.0
CIV,2015,female,18,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3971.0
CIV,2015,female,19,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1394.0
CIV,2015,female,19,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3789.0
CIV,2015,female,20,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1328.0
CIV,2015,female,20,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3608.0
CIV,2015,female,21,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1261.0
CIV,2015,female,21,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3426.0
CIV,2015,female,22,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1200.0
CIV,2015,female,22,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3261.0
CIV,2015,female,23,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1150.0
CIV,2015,female,23,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3123.0
CIV,2015,female,24,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1107.0
CIV,2015,female,24,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3007.0
CIV,2016,female,15,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1297.0
CIV,2016,female,15,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3443.0
CIV,2016,female,16,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1265.0
CIV,2016,female,16,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3360.0
CIV,2016,female,17,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1228.0
CIV,2016,female,17,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3260.0
CIV,2016,female,18,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1181.0
CIV,2016,female,18,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,3137.0
CIV,2016,female,19,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1129.0
CIV,2016,female,19,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,2999.0
CIV,2016,female,20,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1078.0
CIV,2016,female,20,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,2863.0
CIV,2016,female,21,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,1026.0
CIV,2016,female,21,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,2726.0
CIV,2016,female,22,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,rural,979.0
CIV,2016,female,22,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,urban,2599.0
