ccode,year,gender,age,broad_sector,sector21,population
CIV,2025,Male,36,Industry,Manufacturing,13887.0
CIV,2025,Male,37,Industry,Manufacturing,13415.0
CIV,2025,Male,38,Industry,Manufacturing,13122.0
CIV,2025,Male,39,Industry,Manufacturing,12944.0
CIV,2025,Male,40,Industry,Manufacturing,12767.0
CIV,2025,Male,41,Industry,Manufacturing,12613.0
CIV,2025,Male,42,Industry,Manufacturing,12405.0
CIV,2025,Male,43,Industry,Manufacturing,12093.0
CIV,2025,Male,44,Industry,Manufacturing,11709.0
CIV,2025,Male,45,Industry,Manufacturing,11342.0
CIV,2025,Male,46,Industry,Manufacturing,10981.0
CIV,2025,Male,47,Industry,Manufacturing,10576.0
CIV,2025,Male,48,Industry,Manufacturing,10112.0
CIV,2025,Male,49,Industry,Manufacturing,9609.0
CIV,2025,Male,50,Industry,Manufacturing,9101.0
CIV,2025,Male,51,Industry,Manufacturing,8583.0
CIV,2025,Male,52,Industry,Manufacturing,8082.0
CIV,2025,Male,53,Industry,Manufacturing,7614.0
CIV,2025,Male,54,Industry,Manufacturing,7169.0
CIV,2015,Male,25,Industry,Mining and quarrying,593.0
CIV,2015,Male,26,Industry,Mining and quarrying,566.0
CIV,2015,Male,27,Industry,Mining and quarrying,541.0
CIV,2015,Male,28,Industry,Mining and quarrying,519.0
CIV,2015,Male,29,Industry,Mining and quarrying,499.0
CIV,2015,Male,30,Industry,Mining and quarrying,481.0
CIV,2015,Male,31,Industry,Mining and quarrying,463.0
CIV,2015,Male,32,Industry,Mining and quarrying,451.0
CIV,2015,Male,33,Industry,Mining and quarrying,446.0
CIV,2015,Male,34,Industry,Mining and quarrying,445.0
CIV,2015,Male,35,Industry,Mining and quarrying,444.0
CIV,2015,Male,36,Industry,Mining and quarrying,445.0
CIV,2015,Male,37,Industry,Mining and quarrying,441.0
CIV,2015,Male,38,Industry,Mining and quarrying,430.0
CIV,2015,Male,39,Industry,Mining and quarrying,413.0
CIV,2015,Male,40,Industry,Mining and quarrying,398.0
CIV,2015,Male,41,Industry,Mining and quarrying,382.0
CIV,2015,Male,42,Industry,Mining and quarrying,366.0
CIV,2015,Male,43,Industry,Mining and quarrying,352.0
CIV,2015,Male,44,Industry,Mining and quarrying,339.0
CIV,2015,Male,45,Industry,Mining and quarrying,325.0
CIV,2015,Male,46,Industry,Mining and quarrying,311.0
CIV,2015,Male,47,Industry,Mining and quarrying,297.0
CIV,2015,Male,48,Industry,Mining and quarrying,283.0
CIV,2015,Male,49,Industry,Mining and quarrying,269.0
CIV,2015,Male,50,Industry,Mining and quarrying,255.0
CIV,2015,Male,51,Industry,Mining and quarrying,242.0
CIV,2015,Male,52,Industry,Mining and quarrying,228.0
CIV,2015,Male,53,Industry,Mining and quarrying,213.0
CIV,2015,Male,54,Industry,Mining and quarrying,197.0
CIV,2016,Male,25,Industry,Mining and quarrying,490.0
CIV,2016,Male,26,Industry,Mining and quarrying,468.0
CIV,2016,Male,27,Industry,Mining and quarrying,447.0
CIV,2016,Male,28,Industry,Mining and quarrying,428.0
CIV,2016,Male,29,Industry,Mining and quarrying,412.0
CIV,2016,Male,30,Industry,Mining and quarrying,396.0
CIV,2016,Male,31,Industry,Mining and quarrying,381.0
CIV,2016,Male,32,Industry,Mining and quarrying,370.0
CIV,2016,Male,33,Industry,Mining and quarrying,365.0
CIV,2016,Male,34,Industry,Mining and quarrying,364.0
CIV,2016,Male,35,Industry,Mining and quarrying,363.0
CIV,2016,Male,36,Industry,Mining and quarrying,363.0
CIV,2016,Male,37,Industry,Mining and quarrying,360.0
CIV,2016,Male,38,Industry,Mining and quarrying,351.0
CIV,2016,Male,39,Industry,Mining and quarrying,338.0
CIV,2016,Male,40,Industry,Mining and quarrying,326.0
CIV,2016,Male,41,Industry,Mining and quarrying,313.0
CIV,2016,Male,42,Industry,Mining and quarrying,301.0
CIV,2016,Male,43,Industry,Mining and quarrying,289.0
CIV,2016,Male,44,Industry,Mining and quarrying,278.0
CIV,2016,Male,45,Industry,Mining and quarrying,266.0
CIV,2016,Male,46,Industry,Mining and quarrying,253.0
CIV,2016,Male,47,Industry,Mining and quarrying,241.0
CIV,2016,Male,48,Industry,Mining and quarrying,230.0
CIV,2016,Male,49,Industry,Mining and quarrying,218.0
CIV,2016,Male,50,Industry,Mining and quarrying,207.0
CIV,2016,Male,51,Industry,Mining and quarrying,196.0
CIV,2016,Male,52,Industry,Mining and quarrying,185.0
CIV,2016,Male,53,Industry,Mining and quarrying,173.0
CIV,2016,Male,54,Industry,Mining and quarrying,160.0
CIV,2017,Male,25,Industry,Mining and quarrying,623.0
CIV,2017,Male,26,Industry,Mining and quarrying,595.0
CIV,2017,Male,27,Industry,Mining and quarrying,568.0
CIV,2017,Male,28,Industry,Mining and quarrying,544.0
CIV,2017,Male,29,Industry,Mining and quarrying,523.0
CIV,2017,Male,30,Industry,Mining and quarrying,503.0
CIV,2017,Male,31,Industry,Mining and quarrying,483.0
CIV,2017,Male,32,Industry,Mining and quarrying,468.0
CIV,2017,Male,33,Industry,Mining and quarrying,461.0
CIV,2017,Male,34,Industry,Mining and quarrying,459.0
CIV,2017,Male,35,Industry,Mining and quarrying,457.0
CIV,2017,Male,36,Industry,Mining and quarrying,456.0
CIV,2017,Male,37,Industry,Mining and quarrying,451.0
CIV,2017,Male,38,Industry,Mining and quarrying,440.0
CIV,2017,Male,39,Industry,Mining and quarrying,425.0
CIV,2017,Male,40,Industry,Mining and quarrying,410.0
CIV,2017,Male,41,Industry,Mining and quarrying,396.0
CIV,2017,Male,42,Industry,Mining and quarrying,381.0
CIV,2017,Male,43,Industry,Mining and quarrying,366.0
CIV,2017,Male,44,Industry,Mining and quarrying,350.0
CIV,2017,Male,45,Industry,Mining and quarrying,334.0
CIV,2017,Male,46,Industry,Mining and quarrying,318.0
CIV,2017,Male,47,Industry,Mining and quarrying,302.0
CIV,2017,Male,48,Industry,Mining and quarrying,287.0
CIV,2017,Male,49,Industry,Mining and quarrying,273.0
CIV,2017,Male,50,Industry,Mining and quarrying,258.0
CIV,2017,Male,51,Industry,Mining and quarrying,245.0
CIV,2017,Male,52,Industry,Mining and quarrying,230.0
CIV,2017,Male,53,Industry,Mining and quarrying,215.0
CIV,2017,Male,54,Industry,Mining and quarrying,199.0
CIV,2018,Male,25,Industry,Mining and quarrying,972.0
CIV,2018,Male,26,Industry,Mining and quarrying,929.0
CIV,2018,Male,27,Industry,Mining and quarrying,888.0
CIV,2018,Male,28,Industry,Mining and quarrying,851.0
CIV,2018,Male,29,Industry,Mining and quarrying,817.0
CIV,2018,Male,30,Industry,Mining and quarrying,785.0
CIV,2018,Male,31,Industry,Mining and quarrying,753.0
CIV,2018,Male,32,Industry,Mining and quarrying,730.0
CIV,2018,Male,33,Industry,Mining and quarrying,717.0
CIV,2018,Male,34,Industry,Mining and quarrying,712.0
CIV,2018,Male,35,Industry,Mining and quarrying,707.0
CIV,2018,Male,36,Industry,Mining and quarrying,703.0
CIV,2018,Male,37,Industry,Mining and quarrying,695.0
CIV,2018,Male,38,Industry,Mining and quarrying,679.0
CIV,2018,Male,39,Industry,Mining and quarrying,657.0
CIV,2018,Male,40,Industry,Mining and quarrying,636.0
CIV,2018,Male,41,Industry,Mining and quarrying,616.0
CIV,2018,Male,42,Industry,Mining and quarrying,594.0
CIV,2018,Male,43,Industry,Mining and quarrying,569.0
CIV,2018,Male,44,Industry,Mining and quarrying,544.0
CIV,2018,Male,45,Industry,Mining and quarrying,518.0
CIV,2018,Male,46,Industry,Mining and quarrying,491.0
CIV,2018,Male,47,Industry,Mining and quarrying,465.0
CIV,2018,Male,48,Industry,Mining and quarrying,441.0
CIV,2018,Male,49,Industry,Mining and quarrying,419.0
CIV,2018,Male,50,Industry,Mining and quarrying,397.0
CIV,2018,Male,51,Industry,Mining and quarrying,375.0
CIV,2018,Male,52,Industry,Mining and quarrying,353.0
CIV,2018,Male,53,Industry,Mining and quarrying,329.0
CIV,2018,Male,54,Industry,Mining and quarrying,305.0
CIV,2019,Male,25,Industry,Mining and quarrying,1506.0
CIV,2019,Male,26,Industry,Mining and quarrying,1441.0
CIV,2019,Male,27,Industry,Mining and quarrying,1380.0
CIV,2019,Male,28,Industry,Mining and quarrying,1323.0
CIV,2019,Male,29,Industry,Mining and quarrying,1270.0
CIV,2019,Male,30,Industry,Mining and quarrying,1219.0
CIV,2019,Male,31,Industry,Mining and quarrying,1170.0
CIV,2019,Male,32,Industry,Mining and quarrying,1132.0
CIV,2019,Male,33,Industry,Mining and quarrying,1111.0
CIV,2019,Male,34,Industry,Mining and quarrying,1100.0
CIV,2019,Male,35,Industry,Mining and quarrying,1089.0
CIV,2019,Male,36,Industry,Mining and quarrying,1081.0
CIV,2019,Male,37,Industry,Mining and quarrying,1067.0
CIV,2019,Male,38,Industry,Mining and quarrying,1042.0
CIV,2019,Male,39,Industry,Mining and quarrying,1011.0
CIV,2019,Male,40,Industry,Mining and quarrying,981.0
CIV,2019,Male,41,Industry,Mining and quarrying,951.0
CIV,2019,Male,42,Industry,Mining and quarrying,918.0
CIV,2019,Male,43,Industry,Mining and quarrying,881.0
CIV,2019,Male,44,Industry,Mining and quarrying,840.0
CIV,2019,Male,45,Industry,Mining and quarrying,798.0
CIV,2019,Male,46,Industry,Mining and quarrying,756.0
CIV,2019,Male,47,Industry,Mining and quarrying,715.0
CIV,2019,Male,48,Industry,Mining and quarrying,678.0
CIV,2019,Male,49,Industry,Mining and quarrying,642.0
CIV,2019,Male,50,Industry,Mining and quarrying,607.0
CIV,2019,Male,51,Industry,Mining and quarrying,572.0
CIV,2019,Male,52,Industry,Mining and quarrying,537.0
CIV,2019,Male,53,Industry,Mining and quarrying,501.0
CIV,2019,Male,54,Industry,Mining and quarrying,464.0
CIV,2020,Male,25,Industry,Mining and quarrying,1780.0
CIV,2020,Male,26,Industry,Mining and quarrying,1708.0
CIV,2020,Male,27,Industry,Mining and quarrying,1639.0
CIV,2020,Male,28,Industry,Mining and quarrying,1572.0
CIV,2020,Male,29,Industry,Mining and quarrying,1509.0
CIV,2020,Male,30,Industry,Mining and quarrying,1449.0
CIV,2020,Male,31,Industry,Mining and quarrying,1390.0
CIV,2020,Male,32,Industry,Mining and quarrying,1345.0
CIV,2020,Male,33,Industry,Mining and quarrying,1317.0
CIV,2020,Male,34,Industry,Mining and quarrying,1301.0
CIV,2020,Male,35,Industry,Mining and quarrying,1286.0
CIV,2020,Male,36,Industry,Mining and quarrying,1273.0
CIV,2020,Male,37,Industry,Mining and quarrying,1254.0
CIV,2020,Male,38,Industry,Mining and quarrying,1226.0
CIV,2020,Male,39,Industry,Mining and quarrying,1189.0
CIV,2020,Male,40,Industry,Mining and quarrying,1155.0
CIV,2020,Male,41,Industry,Mining and quarrying,1121.0
CIV,2020,Male,42,Industry,Mining and quarrying,1083.0
CIV,2020,Male,43,Industry,Mining and quarrying,1039.0
CIV,2020,Male,44,Industry,Mining and quarrying,990.0
CIV,2020,Male,45,Industry,Mining and quarrying,942.0
CIV,2020,Male,46,Industry,Mining and quarrying,892.0
CIV,2020,Male,47,Industry,Mining and quarrying,843.0
CIV,2020,Male,48,Industry,Mining and quarrying,798.0
CIV,2020,Male,49,Industry,Mining and quarrying,755.0
CIV,2020,Male,50,Industry,Mining and quarrying,711.0
CIV,2020,Male,51,Industry,Mining and quarrying,669.0
CIV,2020,Male,52,Industry,Mining and quarrying,626.0
CIV,2020,Male,53,Industry,Mining and quarrying,583.0
CIV,2020,Male,54,Industry,Mining and quarrying,540.0
CIV,2021,Male,25,Industry,Mining and quarrying,1972.0
CIV,2021,Male,26,Industry,Mining and quarrying,1886.0
CIV,2021,Male,27,Industry,Mining and quarrying,1805.0
CIV,2021,Male,28,Industry,Mining and quarrying,1732.0
CIV,2021,Male,29,Industry,Mining and quarrying,1665.0
CIV,2021,Male,30,Industry,Mining and quarrying,1600.0
CIV,2021,Male,31,Industry,Mining and quarrying,1538.0
CIV,2021,Male,32,Industry,Mining and quarrying,1485.0
CIV,2021,Male,33,Industry,Mining and quarrying,1444.0
CIV,2021,Male,34,Industry,Mining and quarrying,1412.0
CIV,2021,Male,35,Industry,Mining and quarrying,1381.0
CIV,2021,Male,36,Industry,Mining and quarrying,1352.0
CIV,2021,Male,37,Industry,Mining and quarrying,1326.0
CIV,2021,Male,38,Industry,Mining and quarrying,1301.0
CIV,2021,Male,39,Industry,Mining and quarrying,1278.0
CIV,2021,Male,40,Industry,Mining and quarrying,1255.0
CIV,2021,Male,41,Industry,Mining and quarrying,1234.0
CIV,2021,Male,42,Industry,Mining and quarrying,1204.0
CIV,2021,Male,43,Industry,Mining and quarrying,1159.0
CIV,2021,Male,44,Industry,Mining and quarrying,1105.0
CIV,2021,Male,45,Industry,Mining and quarrying,1051.0
CIV,2021,Male,46,Industry,Mining and quarrying,997.0
CIV,2021,Male,47,Industry,Mining and quarrying,943.0
CIV,2021,Male,48,Industry,Mining and quarrying,892.0
CIV,2021,Male,49,Industry,Mining and quarrying,844.0
CIV,2021,Male,50,Industry,Mining and quarrying,794.0
CIV,2021,Male,51,Industry,Mining and quarrying,745.0
CIV,2021,Male,52,Industry,Mining and quarrying,697.0
CIV,2021,Male,53,Industry,Mining and quarrying,651.0
CIV,2021,Male,54,Industry,Mining and quarrying,607.0
CIV,2022,Male,25,Industry,Mining and quarrying,2296.0
CIV,2022,Male,26,Industry,Mining and quarrying,2193.0
CIV,2022,Male,27,Industry,Mining and quarrying,2097.0
CIV,2022,Male,28,Industry,Mining and quarrying,2012.0
CIV,2022,Male,29,Industry,Mining and quarrying,1935.0
CIV,2022,Male,30,Industry,Mining and quarrying,1860.0
CIV,2022,Male,31,Industry,Mining and quarrying,1789.0
CIV,2022,Male,32,Industry,Mining and quarrying,1724.0
CIV,2022,Male,33,Industry,Mining and quarrying,1667.0
CIV,2022,Male,34,Industry,Mining and quarrying,1618.0
CIV,2022,Male,35,Industry,Mining and quarrying,1570.0
CIV,2022,Male,36,Industry,Mining and quarrying,1524.0
CIV,2022,Male,37,Industry,Mining and quarrying,1487.0
CIV,2022,Male,38,Industry,Mining and quarrying,1464.0
CIV,2022,Male,39,Industry,Mining and quarrying,1447.0
CIV,2022,Male,40,Industry,Mining and quarrying,1431.0
CIV,2022,Male,41,Industry,Mining and quarrying,1417.0
CIV,2022,Male,42,Industry,Mining and quarrying,1390.0
CIV,2022,Male,43,Industry,Mining and quarrying,1343.0
CIV,2022,Male,44,Industry,Mining and quarrying,1283.0
CIV,2022,Male,45,Industry,Mining and quarrying,1224.0
CIV,2022,Male,46,Industry,Mining and quarrying,1164.0
CIV,2022,Male,47,Industry,Mining and quarrying,1105.0
CIV,2022,Male,48,Industry,Mining and quarrying,1047.0
CIV,2022,Male,49,Industry,Mining and quarrying,990.0
CIV,2022,Male,50,Industry,Mining and quarrying,933.0
CIV,2022,Male,51,Industry,Mining and quarrying,875.0
CIV,2022,Male,52,Industry,Mining and quarrying,819.0
CIV,2022,Male,53,Industry,Mining and quarrying,766.0
CIV,2022,Male,54,Industry,Mining and quarrying,717.0
CIV,2023,Male,25,Industry,Mining and quarrying,2410.0
CIV,2023,Male,26,Industry,Mining and quarrying,2302.0
CIV,2023,Male,27,Industry,Mining and quarrying,2202.0
CIV,2023,Male,28,Industry,Mining and quarrying,2112.0
CIV,2023,Male,29,Industry,Mining and quarrying,2031.0
CIV,2023,Male,30,Industry,Mining and quarrying,1952.0
CIV,2023,Male,31,Industry,Mining and quarrying,1877.0
CIV,2023,Male,32,Industry,Mining and quarrying,1806.0
CIV,2023,Male,33,Industry,Mining and quarrying,1740.0
CIV,2023,Male,34,Industry,Mining and quarrying,1679.0
CIV,2023,Male,35,Industry,Mining and quarrying,1621.0
CIV,2023,Male,36,Industry,Mining and quarrying,1563.0
CIV,2023,Male,37,Industry,Mining and quarrying,1519.0
CIV,2023,Male,38,Industry,Mining and quarrying,1495.0
CIV,2023,Male,39,Industry,Mining and quarrying,1482.0
CIV,2023,Male,40,Industry,Mining and quarrying,1468.0
CIV,2023,Male,41,Industry,Mining and quarrying,1458.0
CIV,2023,Male,42,Industry,Mining and quarrying,1435.0
CIV,2023,Male,43,Industry,Mining and quarrying,1391.0
CIV,2023,Male,44,Industry,Mining and quarrying,1333.0
CIV,2023,Male,45,Industry,Mining and quarrying,1277.0
CIV,2023,Male,46,Industry,Mining and quarrying,1221.0
CIV,2023,Male,47,Industry,Mining and quarrying,1164.0
CIV,2023,Male,48,Industry,Mining and quarrying,1105.0
CIV,2023,Male,49,Industry,Mining and quarrying,1047.0
CIV,2023,Male,50,Industry,Mining and quarrying,987.0
CIV,2023,Male,51,Industry,Mining and quarrying,926.0
CIV,2023,Male,52,Industry,Mining and quarrying,868.0
CIV,2023,Male,53,Industry,Mining and quarrying,815.0
CIV,2023,Male,54,Industry,Mining and quarrying,765.0
CIV,2024,Male,25,Industry,Mining and quarrying,2626.0
CIV,2024,Male,26,Industry,Mining and quarrying,2512.0
CIV,2024,Male,27,Industry,Mining and quarrying,2405.0
CIV,2024,Male,28,Industry,Mining and quarrying,2308.0
CIV,2024,Male,29,Industry,Mining and quarrying,2218.0
CIV,2024,Male,30,Industry,Mining and quarrying,2131.0
CIV,2024,Male,31,Industry,Mining and quarrying,2048.0
CIV,2024,Male,32,Industry,Mining and quarrying,1967.0
CIV,2024,Male,33,Industry,Mining and quarrying,1890.0
CIV,2024,Male,34,Industry,Mining and quarrying,1817.0
CIV,2024,Male,35,Industry,Mining and quarrying,1747.0
CIV,2024,Male,36,Industry,Mining and quarrying,1679.0
CIV,2024,Male,37,Industry,Mining and quarrying,1626.0
CIV,2024,Male,38,Industry,Mining and quarrying,1596.0
CIV,2024,Male,39,Industry,Mining and quarrying,1581.0
CIV,2024,Male,40,Industry,Mining and quarrying,1565.0
CIV,2024,Male,41,Industry,Mining and quarrying,1552.0
CIV,2024,Male,42,Industry,Mining and quarrying,1529.0
CIV,2024,Male,43,Industry,Mining and quarrying,1486.0
