ccode,year,gender,age,age_group,broad_sector,formality,population
CIV,2020,Male,24,15-24,Services,Informal,744.0
CIV,2020,Male,24,15-24,Services,Formal,32.0
CIV,2021,Male,15,15-24,Services,Informal,928.0
CIV,2021,Male,15,15-24,Services,Formal,48.0
CIV,2021,Male,16,15-24,Services,Informal,908.0
CIV,2021,Male,16,15-24,Services,Formal,47.0
CIV,2021,Male,17,15-24,Services,Informal,884.0
CIV,2021,Male,17,15-24,Services,Formal,46.0
CIV,2021,Male,18,15-24,Services,Informal,858.0
CIV,2021,Male,18,15-24,Services,Formal,45.0
CIV,2021,Male,19,15-24,Services,Informal,829.0
CIV,2021,Male,19,15-24,Services,Formal,43.0
CIV,2021,Male,20,15-24,Services,Informal,800.0
CIV,2021,Male,20,15-24,Services,Formal,42.0
CIV,2021,Male,21,15-24,Services,Informal,772.0
CIV,2021,Male,21,15-24,Services,Formal,40.0
CIV,2021,Male,22,15-24,Services,Informal,742.0
CIV,2021,Male,22,15-24,Services,Formal,39.0
CIV,2021,Male,23,15-24,Services,Informal,713.0
CIV,2021,Male,23,15-24,Services,Formal,37.0
CIV,2021,Male,24,15-24,Services,Informal,683.0
CIV,2021,Male,24,15-24,Services,Formal,36.0
CIV,2022,Male,15,15-24,Services,Informal,810.0
CIV,2022,Male,15,15-24,Services,Formal,49.0
CIV,2022,Male,16,15-24,Services,Informal,793.0
CIV,2022,Male,16,15-24,Services,Formal,48.0
CIV,2022,Male,17,15-24,Services,Informal,774.0
CIV,2022,Male,17,15-24,Services,Formal,47.0
CIV,2022,Male,18,15-24,Services,Informal,752.0
CIV,2022,Male,18,15-24,Services,Formal,46.0
CIV,2022,Male,19,15-24,Services,Informal,730.0
CIV,2022,Male,19,15-24,Services,Formal,44.0
CIV,2022,Male,20,15-24,Services,Informal,706.0
CIV,2022,Male,20,15-24,Services,Formal,43.0
CIV,2022,Male,21,15-24,Services,Informal,683.0
CIV,2022,Male,21,15-24,Services,Formal,41.0
CIV,2022,Male,22,15-24,Services,Informal,659.0
CIV,2022,Male,22,15-24,Services,Formal,40.0
CIV,2022,Male,23,15-24,Services,Informal,633.0
CIV,2022,Male,23,15-24,Services,Formal,38.0
CIV,2022,Male,24,15-24,Services,Informal,606.0
CIV,2022,Male,24,15-24,Services,Formal,37.0
CIV,2023,Male,15,15-24,Services,Informal,394.0
CIV,2023,Male,15,15-24,Services,Formal,38.0
CIV,2023,Male,16,15-24,Services,Informal,386.0
CIV,2023,Male,16,15-24,Services,Formal,37.0
CIV,2023,Male,17,15-24,Services,Informal,378.0
CIV,2023,Male,17,15-24,Services,Formal,36.0
CIV,2023,Male,18,15-24,Services,Informal,368.0
CIV,2023,Male,18,15-24,Services,Formal,35.0
CIV,2023,Male,19,15-24,Services,Informal,358.0
CIV,2023,Male,19,15-24,Services,Formal,34.0
CIV,2023,Male,20,15-24,Services,Informal,347.0
CIV,2023,Male,20,15-24,Services,Formal,33.0
CIV,2023,Male,21,15-24,Services,Informal,337.0
CIV,2023,Male,21,15-24,Services,Formal,32.0
CIV,2023,Male,22,15-24,Services,Informal,325.0
CIV,2023,Male,22,15-24,Services,Formal,31.0
CIV,2023,Male,23,15-24,Services,Informal,313.0
CIV,2023,Male,23,15-24,Services,Formal,30.0
CIV,2023,Male,24,15-24,Services,Informal,300.0
CIV,2023,Male,24,15-24,Services,Formal,29.0
CIV,2024,Male,15,15-24,Services,Informal,376.0
CIV,2024,Male,15,15-24,Services,Formal,25.0
CIV,2024,Male,16,15-24,Services,Informal,369.0
CIV,2024,Male,16,15-24,Services,Formal,24.0
CIV,2024,Male,17,15-24,Services,Informal,361.0
CIV,2024,Male,17,15-24,Services,Formal,24.0
CIV,2024,Male,18,15-24,Services,Informal,352.0
CIV,2024,Male,18,15-24,Services,Formal,23.0
CIV,2024,Male,19,15-24,Services,Informal,342.0
CIV,2024,Male,19,15-24,Services,Formal,23.0
CIV,2024,Male,20,15-24,Services,Informal,333.0
CIV,2024,Male,20,15-24,Services,Formal,22.0
CIV,2024,Male,21,15-24,Services,Informal,324.0
CIV,2024,Male,21,15-24,Services,Formal,21.0
CIV,2024,Male,22,15-24,Services,Informal,314.0
CIV,2024,Male,22,15-24,Services,Formal,21.0
CIV,2024,Male,23,15-24,Services,Informal,302.0
CIV,2024,Male,23,15-24,Services,Formal,20.0
CIV,2024,Male,24,15-24,Services,Informal,291.0
CIV,2024,Male,24,15-24,Services,Formal,19.0
CIV,2025,Male,15,15-24,Services,Informal,406.0
CIV,2025,Male,15,15-24,Services,Formal,8.0
CIV,2025,Male,16,15-24,Services,Informal,398.0
CIV,2025,Male,16,15-24,Services,Formal,8.0
CIV,2025,Male,17,15-24,Services,Informal,390.0
CIV,2025,Male,17,15-24,Services,Formal,8.0
CIV,2025,Male,18,15-24,Services,Informal,381.0
CIV,2025,Male,18,15-24,Services,Formal,8.0
CIV,2025,Male,19,15-24,Services,Informal,372.0
CIV,2025,Male,19,15-24,Services,Formal,7.0
CIV,2025,Male,20,15-24,Services,Informal,362.0
CIV,2025,Male,20,15-24,Services,Formal,7.0
CIV,2025,Male,21,15-24,Services,Informal,353.0
CIV,2025,Male,21,15-24,Services,Formal,7.0
CIV,2025,Male,22,15-24,Services,Informal,342.0
CIV,2025,Male,22,15-24,Services,Formal,7.0
CIV,2025,Male,23,15-24,Services,Informal,330.0
CIV,2025,Male,23,15-24,Services,Formal,7.0
CIV,2025,Male,24,15-24,Services,Informal,318.0
CIV,2025,Male,24,15-24,Services,Formal,6.0
CIV,2015,Male,15,15-24,Industry,Informal,157.0
CIV,2015,Male,15,15-24,Industry,Formal,1.0
CIV,2015,Male,16,15-24,Industry,Informal,154.0
CIV,2015,Male,16,15-24,Industry,Formal,1.0
CIV,2015,Male,17,15-24,Industry,Informal,149.0
CIV,2015,Male,17,15-24,Industry,Formal,1.0
CIV,2015,Male,18,15-24,Industry,Informal,143.0
CIV,2015,Male,18,15-24,Industry,Formal,1.0
CIV,2015,Male,19,15-24,Industry,Informal,136.0
CIV,2015,Male,19,15-24,Industry,Formal,1.0
CIV,2015,Male,20,15-24,Industry,Informal,129.0
CIV,2015,Male,20,15-24,Industry,Formal,1.0
CIV,2015,Male,21,15-24,Industry,Informal,122.0
CIV,2015,Male,21,15-24,Industry,Formal,0.0
CIV,2015,Male,22,15-24,Industry,Informal,116.0
CIV,2015,Male,22,15-24,Industry,Formal,0.0
CIV,2015,Male,23,15-24,Industry,Informal,110.0
CIV,2015,Male,23,15-24,Industry,Formal,0.0
CIV,2015,Male,24,15-24,Industry,Informal,105.0
CIV,2015,Male,24,15-24,Industry,Formal,0.0
CIV,2016,Male,15,15-24,Industry,Informal,54.0
CIV,2016,Male,15,15-24,Industry,Formal,0.0
CIV,2016,Male,16,15-24,Industry,Informal,53.0
CIV,2016,Male,16,15-24,Industry,Formal,0.0
CIV,2016,Male,17,15-24,Industry,Informal,51.0
CIV,2016,Male,17,15-24,Industry,Formal,0.0
CIV,2016,Male,18,15-24,Industry,Informal,49.0
CIV,2016,Male,18,15-24,Industry,Formal,0.0
CIV,2016,Male,19,15-24,Industry,Informal,47.0
CIV,2016,Male,19,15-24,Industry,Formal,0.0
CIV,2016,Male,20,15-24,Industry,Informal,44.0
CIV,2016,Male,20,15-24,Industry,Formal,0.0
CIV,2016,Male,21,15-24,Industry,Informal,42.0
CIV,2016,Male,21,15-24,Industry,Formal,0.0
CIV,2016,Male,22,15-24,Industry,Informal,40.0
CIV,2016,Male,22,15-24,Industry,Formal,0.0
CIV,2016,Male,23,15-24,Industry,Informal,38.0
CIV,2016,Male,23,15-24,Industry,Formal,0.0
CIV,2016,Male,24,15-24,Industry,Informal,36.0
CIV,2016,Male,24,15-24,Industry,Formal,0.0
CIV,2017,Male,15,15-24,Industry,Informal,81.0
CIV,2017,Male,15,15-24,Industry,Formal,1.0
CIV,2017,Male,16,15-24,Industry,Informal,80.0
CIV,2017,Male,16,15-24,Industry,Formal,1.0
CIV,2017,Male,17,15-24,Industry,Informal,77.0
CIV,2017,Male,17,15-24,Industry,Formal,1.0
CIV,2017,Male,18,15-24,Industry,Informal,75.0
CIV,2017,Male,18,15-24,Industry,Formal,1.0
CIV,2017,Male,19,15-24,Industry,Informal,71.0
CIV,2017,Male,19,15-24,Industry,Formal,1.0
CIV,2017,Male,20,15-24,Industry,Informal,68.0
CIV,2017,Male,20,15-24,Industry,Formal,1.0
CIV,2017,Male,21,15-24,Industry,Informal,64.0
CIV,2017,Male,21,15-24,Industry,Formal,1.0
CIV,2017,Male,22,15-24,Industry,Informal,61.0
CIV,2017,Male,22,15-24,Industry,Formal,1.0
CIV,2017,Male,23,15-24,Industry,Informal,58.0
CIV,2017,Male,23,15-24,Industry,Formal,1.0
CIV,2017,Male,24,15-24,Industry,Informal,56.0
CIV,2017,Male,24,15-24,Industry,Formal,1.0
CIV,2018,Male,15,15-24,Industry,Informal,138.0
CIV,2018,Male,15,15-24,Industry,Formal,3.0
CIV,2018,Male,16,15-24,Industry,Informal,135.0
CIV,2018,Male,16,15-24,Industry,Formal,3.0
CIV,2018,Male,17,15-24,Industry,Informal,132.0
CIV,2018,Male,17,15-24,Industry,Formal,3.0
CIV,2018,Male,18,15-24,Industry,Informal,127.0
CIV,2018,Male,18,15-24,Industry,Formal,3.0
CIV,2018,Male,19,15-24,Industry,Informal,122.0
CIV,2018,Male,19,15-24,Industry,Formal,3.0
CIV,2018,Male,20,15-24,Industry,Informal,116.0
CIV,2018,Male,20,15-24,Industry,Formal,3.0
CIV,2018,Male,21,15-24,Industry,Informal,111.0
CIV,2018,Male,21,15-24,Industry,Formal,3.0
CIV,2018,Male,22,15-24,Industry,Informal,105.0
CIV,2018,Male,22,15-24,Industry,Formal,3.0
CIV,2018,Male,23,15-24,Industry,Informal,102.0
CIV,2018,Male,23,15-24,Industry,Formal,2.0
CIV,2018,Male,24,15-24,Industry,Informal,97.0
CIV,2018,Male,24,15-24,Industry,Formal,2.0
CIV,2019,Male,15,15-24,Industry,Informal,157.0
CIV,2019,Male,15,15-24,Industry,Formal,5.0
CIV,2019,Male,16,15-24,Industry,Informal,154.0
CIV,2019,Male,16,15-24,Industry,Formal,5.0
CIV,2019,Male,17,15-24,Industry,Informal,150.0
CIV,2019,Male,17,15-24,Industry,Formal,5.0
CIV,2019,Male,18,15-24,Industry,Informal,145.0
CIV,2019,Male,18,15-24,Industry,Formal,5.0
CIV,2019,Male,19,15-24,Industry,Informal,139.0
CIV,2019,Male,19,15-24,Industry,Formal,5.0
CIV,2019,Male,20,15-24,Industry,Informal,133.0
CIV,2019,Male,20,15-24,Industry,Formal,5.0
CIV,2019,Male,21,15-24,Industry,Informal,128.0
CIV,2019,Male,21,15-24,Industry,Formal,4.0
CIV,2019,Male,22,15-24,Industry,Informal,122.0
CIV,2019,Male,22,15-24,Industry,Formal,4.0
CIV,2019,Male,23,15-24,Industry,Informal,117.0
CIV,2019,Male,23,15-24,Industry,Formal,4.0
CIV,2019,Male,24,15-24,Industry,Informal,112.0
CIV,2019,Male,24,15-24,Industry,Formal,4.0
CIV,2020,Male,15,15-24,Industry,Informal,168.0
CIV,2020,Male,15,15-24,Industry,Formal,5.0
CIV,2020,Male,16,15-24,Industry,Informal,164.0
CIV,2020,Male,16,15-24,Industry,Formal,5.0
CIV,2020,Male,17,15-24,Industry,Informal,159.0
CIV,2020,Male,17,15-24,Industry,Formal,5.0
CIV,2020,Male,18,15-24,Industry,Informal,154.0
CIV,2020,Male,18,15-24,Industry,Formal,5.0
CIV,2020,Male,19,15-24,Industry,Informal,148.0
CIV,2020,Male,19,15-24,Industry,Formal,5.0
CIV,2020,Male,20,15-24,Industry,Informal,143.0
CIV,2020,Male,20,15-24,Industry,Formal,4.0
CIV,2020,Male,21,15-24,Industry,Informal,137.0
CIV,2020,Male,21,15-24,Industry,Formal,4.0
CIV,2020,Male,22,15-24,Industry,Informal,132.0
CIV,2020,Male,22,15-24,Industry,Formal,4.0
CIV,2020,Male,23,15-24,Industry,Informal,126.0
CIV,2020,Male,23,15-24,Industry,Formal,4.0
CIV,2020,Male,24,15-24,Industry,Informal,121.0
CIV,2020,Male,24,15-24,Industry,Formal,4.0
CIV,2021,Male,15,15-24,Industry,Informal,195.0
CIV,2021,Male,15,15-24,Industry,Formal,5.0
CIV,2021,Male,16,15-24,Industry,Informal,191.0
CIV,2021,Male,16,15-24,Industry,Formal,5.0
CIV,2021,Male,17,15-24,Industry,Informal,186.0
CIV,2021,Male,17,15-24,Industry,Formal,5.0
CIV,2021,Male,18,15-24,Industry,Informal,180.0
CIV,2021,Male,18,15-24,Industry,Formal,5.0
CIV,2021,Male,19,15-24,Industry,Informal,174.0
CIV,2021,Male,19,15-24,Industry,Formal,5.0
CIV,2021,Male,20,15-24,Industry,Informal,168.0
CIV,2021,Male,20,15-24,Industry,Formal,5.0
CIV,2021,Male,21,15-24,Industry,Informal,163.0
CIV,2021,Male,21,15-24,Industry,Formal,4.0
CIV,2021,Male,22,15-24,Industry,Informal,156.0
CIV,2021,Male,22,15-24,Industry,Formal,4.0
CIV,2021,Male,23,15-24,Industry,Informal,150.0
CIV,2021,Male,23,15-24,Industry,Formal,4.0
CIV,2021,Male,24,15-24,Industry,Informal,144.0
CIV,2021,Male,24,15-24,Industry,Formal,4.0
CIV,2022,Male,15,15-24,Industry,Informal,196.0
CIV,2022,Male,15,15-24,Industry,Formal,5.0
CIV,2022,Male,16,15-24,Industry,Informal,192.0
CIV,2022,Male,16,15-24,Industry,Formal,4.0
CIV,2022,Male,17,15-24,Industry,Informal,188.0
CIV,2022,Male,17,15-24,Industry,Formal,4.0
CIV,2022,Male,18,15-24,Industry,Informal,183.0
CIV,2022,Male,18,15-24,Industry,Formal,4.0
CIV,2022,Male,19,15-24,Industry,Informal,177.0
CIV,2022,Male,19,15-24,Industry,Formal,4.0
CIV,2022,Male,20,15-24,Industry,Informal,171.0
CIV,2022,Male,20,15-24,Industry,Formal,4.0
CIV,2022,Male,21,15-24,Industry,Informal,165.0
CIV,2022,Male,21,15-24,Industry,Formal,4.0
CIV,2022,Male,22,15-24,Industry,Informal,159.0
CIV,2022,Male,22,15-24,Industry,Formal,4.0
CIV,2022,Male,23,15-24,Industry,Informal,153.0
CIV,2022,Male,23,15-24,Industry,Formal,4.0
CIV,2022,Male,24,15-24,Industry,Informal,147.0
CIV,2022,Male,24,15-24,Industry,Formal,3.0
CIV,2023,Male,15,15-24,Industry,Informal,140.0
CIV,2023,Male,15,15-24,Industry,Formal,11.0
CIV,2023,Male,16,15-24,Industry,Informal,137.0
CIV,2023,Male,16,15-24,Industry,Formal,11.0
CIV,2023,Male,17,15-24,Industry,Informal,134.0
CIV,2023,Male,17,15-24,Industry,Formal,10.0
CIV,2023,Male,18,15-24,Industry,Informal,131.0
CIV,2023,Male,18,15-24,Industry,Formal,10.0
CIV,2023,Male,19,15-24,Industry,Informal,127.0
CIV,2023,Male,19,15-24,Industry,Formal,10.0
CIV,2023,Male,20,15-24,Industry,Informal,123.0
CIV,2023,Male,20,15-24,Industry,Formal,10.0
CIV,2023,Male,21,15-24,Industry,Informal,120.0
CIV,2023,Male,21,15-24,Industry,Formal,9.0
CIV,2023,Male,22,15-24,Industry,Informal,115.0
CIV,2023,Male,22,15-24,Industry,Formal,9.0
CIV,2023,Male,23,15-24,Industry,Informal,111.0
CIV,2023,Male,23,15-24,Industry,Formal,9.0
CIV,2023,Male,24,15-24,Industry,Informal,107.0
CIV,2023,Male,24,15-24,Industry,Formal,8.0
CIV,2024,Male,15,15-24,Industry,Informal,201.0
CIV,2024,Male,15,15-24,Industry,Formal,9.0
CIV,2024,Male,16,15-24,Industry,Informal,197.0
CIV,2024,Male,16,15-24,Industry,Formal,9.0
CIV,2024,Male,17,15-24,Industry,Informal,193.0
CIV,2024,Male,17,15-24,Industry,Formal,8.0
CIV,2024,Male,18,15-24,Industry,Informal,188.0
CIV,2024,Male,18,15-24,Industry,Formal,8.0
CIV,2024,Male,19,15-24,Industry,Informal,183.0
CIV,2024,Male,19,15-24,Industry,Formal,8.0
CIV,2024,Male,20,15-24,Industry,Informal,178.0
CIV,2024,Male,20,15-24,Industry,Formal,8.0
CIV,2024,Male,21,15-24,Industry,Informal,173.0
CIV,2024,Male,21,15-24,Industry,Formal,8.0
CIV,2024,Male,22,15-24,Industry,Informal,168.0
CIV,2024,Male,22,15-24,Industry,Formal,7.0
CIV,2024,Male,23,15-24,Industry,Informal,162.0
CIV,2024,Male,23,15-24,Industry,Formal,7.0
CIV,2024,Male,24,15-24,Industry,Informal,155.0
CIV,2024,Male,24,15-24,Industry,Formal,7.0
CIV,2025,Male,15,15-24,Industry,Informal,213.0
CIV,2025,Male,15,15-24,Industry,Formal,2.0
CIV,2025,Male,16,15-24,Industry,Informal,208.0
CIV,2025,Male,16,15-24,Industry,Formal,2.0
CIV,2025,Male,17,15-24,Industry,Informal,204.0
CIV,2025,Male,17,15-24,Industry,Formal,2.0
CIV,2025,Male,18,15-24,Industry,Informal,199.0
CIV,2025,Male,18,15-24,Industry,Formal,2.0
CIV,2025,Male,19,15-24,Industry,Informal,194.0
CIV,2025,Male,19,15-24,Industry,Formal,2.0
CIV,2025,Male,20,15-24,Industry,Informal,189.0
CIV,2025,Male,20,15-24,Industry,Formal,2.0
CIV,2025,Male,21,15-24,Industry,Informal,184.0
CIV,2025,Male,21,15-24,Industry,Formal,2.0
CIV,2025,Male,22,15-24,Industry,Informal,179.0
CIV,2025,Male,22,15-24,Industry,Formal,2.0
CIV,2025,Male,23,15-24,Industry,Informal,173.0
CIV,2025,Male,23,15-24,Industry,Formal,2.0
CIV,2025,Male,24,15-24,Industry,Informal,166.0
CIV,2025,Male,24,15-24,Industry,Formal,2.0
CIV,2015,Male,15,15-24,Services,Informal,71.0
CIV,2015,Male,15,15-24,Services,Formal,1.0
CIV,2015,Male,16,15-24,Services,Informal,69.0
CIV,2015,Male,16,15-24,Services,Formal,1.0
CIV,2015,Male,17,15-24,Services,Informal,67.0
CIV,2015,Male,17,15-24,Services,Formal,1.0
CIV,2015,Male,18,15-24,Services,Informal,64.0
CIV,2015,Male,18,15-24,Services,Formal,1.0
CIV,2015,Male,19,15-24,Services,Informal,61.0
CIV,2015,Male,19,15-24,Services,Formal,1.0
CIV,2015,Male,20,15-24,Services,Informal,59.0
CIV,2015,Male,20,15-24,Services,Formal,0.0
CIV,2015,Male,21,15-24,Services,Informal,55.0
CIV,2015,Male,21,15-24,Services,Formal,0.0
CIV,2015,Male,22,15-24,Services,Informal,52.0
CIV,2015,Male,22,15-24,Services,Formal,0.0
CIV,2015,Male,23,15-24,Services,Informal,50.0
CIV,2015,Male,23,15-24,Services,Formal,0.0
CIV,2015,Male,24,15-24,Services,Informal,48.0
CIV,2015,Male,24,15-24,Services,Formal,0.0
CIV,2016,Male,15,15-24,Services,Informal,69.0
CIV,2016,Male,15,15-24,Services,Formal,1.0
CIV,2016,Male,16,15-24,Services,Informal,68.0
CIV,2016,Male,16,15-24,Services,Formal,1.0
CIV,2016,Male,17,15-24,Services,Informal,66.0
CIV,2016,Male,17,15-24,Services,Formal,1.0
CIV,2016,Male,18,15-24,Services,Informal,63.0
CIV,2016,Male,18,15-24,Services,Formal,1.0
CIV,2016,Male,19,15-24,Services,Informal,61.0
CIV,2016,Male,19,15-24,Services,Formal,0.0
CIV,2016,Male,20,15-24,Services,Informal,58.0
CIV,2016,Male,20,15-24,Services,Formal,0.0
CIV,2016,Male,21,15-24,Services,Informal,55.0
CIV,2016,Male,21,15-24,Services,Formal,0.0
CIV,2016,Male,22,15-24,Services,Informal,52.0
CIV,2016,Male,22,15-24,Services,Formal,0.0
CIV,2016,Male,23,15-24,Services,Informal,50.0
CIV,2016,Male,23,15-24,Services,Formal,0.0
CIV,2016,Male,24,15-24,Services,Informal,47.0
CIV,2016,Male,24,15-24,Services,Formal,0.0
CIV,2017,Male,15,15-24,Services,Informal,102.0
CIV,2017,Male,15,15-24,Services,Formal,4.0
CIV,2017,Male,16,15-24,Services,Informal,100.0
CIV,2017,Male,16,15-24,Services,Formal,4.0
CIV,2017,Male,17,15-24,Services,Informal,97.0
CIV,2017,Male,17,15-24,Services,Formal,4.0
CIV,2017,Male,18,15-24,Services,Informal,93.0
CIV,2017,Male,18,15-24,Services,Formal,4.0
CIV,2017,Male,19,15-24,Services,Informal,89.0
CIV,2017,Male,19,15-24,Services,Formal,4.0
CIV,2017,Male,20,15-24,Services,Informal,86.0
CIV,2017,Male,20,15-24,Services,Formal,3.0
CIV,2017,Male,21,15-24,Services,Informal,81.0
CIV,2017,Male,21,15-24,Services,Formal,3.0
CIV,2017,Male,22,15-24,Services,Informal,77.0
CIV,2017,Male,22,15-24,Services,Formal,3.0
CIV,2017,Male,23,15-24,Services,Informal,73.0
CIV,2017,Male,23,15-24,Services,Formal,3.0
CIV,2017,Male,24,15-24,Services,Informal,70.0
CIV,2017,Male,24,15-24,Services,Formal,3.0
CIV,2018,Male,15,15-24,Services,Informal,132.0
CIV,2018,Male,15,15-24,Services,Formal,5.0
CIV,2018,Male,16,15-24,Services,Informal,129.0
CIV,2018,Male,16,15-24,Services,Formal,5.0
CIV,2018,Male,17,15-24,Services,Informal,126.0
CIV,2018,Male,17,15-24,Services,Formal,5.0
CIV,2018,Male,18,15-24,Services,Informal,121.0
CIV,2018,Male,18,15-24,Services,Formal,5.0
CIV,2018,Male,19,15-24,Services,Informal,117.0
CIV,2018,Male,19,15-24,Services,Formal,4.0
CIV,2018,Male,20,15-24,Services,Informal,112.0
CIV,2018,Male,20,15-24,Services,Formal,4.0
CIV,2018,Male,21,15-24,Services,Informal,106.0
CIV,2018,Male,21,15-24,Services,Formal,4.0
CIV,2018,Male,22,15-24,Services,Informal,101.0
CIV,2018,Male,22,15-24,Services,Formal,4.0
CIV,2018,Male,23,15-24,Services,Informal,97.0
CIV,2018,Male,23,15-24,Services,Formal,4.0
CIV,2018,Male,24,15-24,Services,Informal,92.0
CIV,2018,Male,24,15-24,Services,Formal,4.0
CIV,2019,Male,15,15-24,Services,Informal,173.0
CIV,2019,Male,15,15-24,Services,Formal,6.0
CIV,2019,Male,16,15-24,Services,Informal,169.0
CIV,2019,Male,16,15-24,Services,Formal,6.0
CIV,2019,Male,17,15-24,Services,Informal,165.0
CIV,2019,Male,17,15-24,Services,Formal,6.0
CIV,2019,Male,18,15-24,Services,Informal,159.0
CIV,2019,Male,18,15-24,Services,Formal,6.0
CIV,2019,Male,19,15-24,Services,Informal,153.0
CIV,2019,Male,19,15-24,Services,Formal,5.0
CIV,2019,Male,20,15-24,Services,Informal,147.0
CIV,2019,Male,20,15-24,Services,Formal,5.0
CIV,2019,Male,21,15-24,Services,Informal,140.0
CIV,2019,Male,21,15-24,Services,Formal,5.0
CIV,2019,Male,22,15-24,Services,Informal,134.0
CIV,2019,Male,22,15-24,Services,Formal,5.0
CIV,2019,Male,23,15-24,Services,Informal,128.0
CIV,2019,Male,23,15-24,Services,Formal,5.0
CIV,2019,Male,24,15-24,Services,Informal,124.0
CIV,2019,Male,24,15-24,Services,Formal,4.0
CIV,2020,Male,15,15-24,Services,Informal,277.0
CIV,2020,Male,15,15-24,Services,Formal,12.0
CIV,2020,Male,16,15-24,Services,Informal,270.0
CIV,2020,Male,16,15-24,Services,Formal,12.0
CIV,2020,Male,17,15-24,Services,Informal,263.0
CIV,2020,Male,17,15-24,Services,Formal,11.0
CIV,2020,Male,18,15-24,Services,Informal,254.0
CIV,2020,Male,18,15-24,Services,Formal,11.0
CIV,2020,Male,19,15-24,Services,Informal,244.0
CIV,2020,Male,19,15-24,Services,Formal,11.0
CIV,2020,Male,20,15-24,Services,Informal,236.0
CIV,2020,Male,20,15-24,Services,Formal,10.0
CIV,2020,Male,21,15-24,Services,Informal,226.0
CIV,2020,Male,21,15-24,Services,Formal,10.0
CIV,2020,Male,22,15-24,Services,Informal,217.0
CIV,2020,Male,22,15-24,Services,Formal,9.0
CIV,2020,Male,23,15-24,Services,Informal,208.0
CIV,2020,Male,23,15-24,Services,Formal,9.0
CIV,2020,Male,24,15-24,Services,Informal,200.0
CIV,2020,Male,24,15-24,Services,Formal,9.0
CIV,2021,Male,15,15-24,Services,Informal,378.0
CIV,2021,Male,15,15-24,Services,Formal,20.0
CIV,2021,Male,16,15-24,Services,Informal,370.0
CIV,2021,Male,16,15-24,Services,Formal,19.0
CIV,2021,Male,17,15-24,Services,Informal,361.0
CIV,2021,Male,17,15-24,Services,Formal,19.0
CIV,2021,Male,18,15-24,Services,Informal,350.0
CIV,2021,Male,18,15-24,Services,Formal,18.0
CIV,2021,Male,19,15-24,Services,Informal,338.0
CIV,2021,Male,19,15-24,Services,Formal,18.0
CIV,2021,Male,20,15-24,Services,Informal,326.0
CIV,2021,Male,20,15-24,Services,Formal,17.0
CIV,2021,Male,21,15-24,Services,Informal,315.0
CIV,2021,Male,21,15-24,Services,Formal,16.0
CIV,2021,Male,22,15-24,Services,Informal,303.0
CIV,2021,Male,22,15-24,Services,Formal,16.0
CIV,2021,Male,23,15-24,Services,Informal,291.0
CIV,2021,Male,23,15-24,Services,Formal,15.0
CIV,2021,Male,24,15-24,Services,Informal,279.0
CIV,2021,Male,24,15-24,Services,Formal,14.0
CIV,2022,Male,15,15-24,Services,Informal,428.0
CIV,2022,Male,15,15-24,Services,Formal,26.0
CIV,2022,Male,16,15-24,Services,Informal,420.0
CIV,2022,Male,16,15-24,Services,Formal,25.0
CIV,2022,Male,17,15-24,Services,Informal,409.0
CIV,2022,Male,17,15-24,Services,Formal,25.0
CIV,2022,Male,18,15-24,Services,Informal,398.0
CIV,2022,Male,18,15-24,Services,Formal,24.0
CIV,2022,Male,19,15-24,Services,Informal,386.0
CIV,2022,Male,19,15-24,Services,Formal,23.0
CIV,2022,Male,20,15-24,Services,Informal,373.0
CIV,2022,Male,20,15-24,Services,Formal,23.0
CIV,2022,Male,21,15-24,Services,Informal,361.0
CIV,2022,Male,21,15-24,Services,Formal,22.0
CIV,2022,Male,22,15-24,Services,Informal,349.0
CIV,2022,Male,22,15-24,Services,Formal,21.0
CIV,2022,Male,23,15-24,Services,Informal,335.0
CIV,2022,Male,23,15-24,Services,Formal,20.0
CIV,2022,Male,24,15-24,Services,Informal,321.0
CIV,2022,Male,24,15-24,Services,Formal,19.0
CIV,2023,Male,15,15-24,Services,Informal,418.0
CIV,2023,Male,15,15-24,Services,Formal,40.0
CIV,2023,Male,16,15-24,Services,Informal,410.0
CIV,2023,Male,16,15-24,Services,Formal,39.0
CIV,2023,Male,17,15-24,Services,Informal,401.0
